nohup: ignoring input
0.09578537940979004 0.9090797901153564 0.0003654956817626953
0.11305737495422363 0.9362738132476807 2.765655517578125e-05
0.08687067031860352 0.9569723606109619 2.8133392333984375e-05
0.119964599609375 1.0653314590454102 3.0040740966796875e-05
0.17331433296203613 0.9095253944396973 1.7404556274414062e-05
0.13588833808898926 1.0268428325653076 2.0742416381835938e-05
0.09235405921936035 1.099949598312378 2.9087066650390625e-05
0.07483053207397461 0.895524263381958 0.00043010711669921875
0.10394048690795898 0.8776190280914307 2.6702880859375e-05
0.12175440788269043 0.8776400089263916 1.9550323486328125e-05
0.1409900188446045 0.9149994850158691 1.6927719116210938e-05
0.15230894088745117 0.9571218490600586 3.600120544433594e-05
0.13809490203857422 1.2068886756896973 0.0021088123321533203
0.0631411075592041 0.9365129470825195 8.082389831542969e-05
0.09276056289672852 0.8822407722473145 2.3126602172851562e-05
0.08605313301086426 0.8677656650543213 2.6702880859375e-05
0.13258957862854004 0.9050724506378174 2.0503997802734375e-05
0.10620331764221191 0.8636939525604248 2.3126602172851562e-05
0.1242673397064209 0.817349910736084 1.621246337890625e-05
0.11895751953125 0.8710618019104004 2.1696090698242188e-05
0.10582709312438965 0.7675392627716064 2.4080276489257812e-05
0.07870054244995117 1.1932768821716309 2.5987625122070312e-05
0.09630155563354492 0.8949532508850098 2.574920654296875e-05
0.08757972717285156 0.8948867321014404 2.8133392333984375e-05
0.1287844181060791 0.889136791229248 1.4781951904296875e-05
0.1291031837463379 0.8791556358337402 1.9073486328125e-05
0.13217926025390625 0.8490297794342041 2.3603439331054688e-05
0.11565589904785156 0.8119592666625977 1.8835067749023438e-05
0.07596063613891602 0.6804056167602539 2.5033950805664062e-05
0.07148599624633789 1.128894329071045 4.649162292480469e-05
0.11100530624389648 1.0154142379760742 3.457069396972656e-05
0.12309861183166504 0.9378321170806885 0.0002853870391845703
0.21586370468139648 1.0669307708740234 2.7894973754882812e-05
0.2082991600036621 1.4870569705963135 2.3365020751953125e-05
0.13792824745178223 1.2077908515930176 1.4781951904296875e-05
0.0787816047668457 1.0371301174163818 3.075599670410156e-05
0.09565091133117676 0.8566732406616211 2.7179718017578125e-05
0.1292576789855957 0.8731555938720703 2.3126602172851562e-05
0.09057092666625977 0.8829424381256104 2.1696090698242188e-05
0.08201408386230469 0.8829584121704102 3.504753112792969e-05
0.13172054290771484 0.8485081195831299 1.6450881958007812e-05
0.14372491836547852 0.8475492000579834 1.5735626220703125e-05
0.11581087112426758 0.8506810665130615 2.47955322265625e-05
0.07598519325256348 1.1624727249145508 4.100799560546875e-05
0.09527134895324707 0.906566858291626 2.6702880859375e-05
0.1509244441986084 0.860560417175293 2.7418136596679688e-05
0.11845684051513672 1.0483009815216064 2.4080276489257812e-05
0.1195993423461914 0.9711461067199707 2.6702880859375e-05
0.11797165870666504 1.0522441864013672 2.2172927856445312e-05
0.10457324981689453 0.8871850967407227 2.5510787963867188e-05
0.07391357421875 1.1663665771484375 3.790855407714844e-05
0.09654450416564941 0.8813965320587158 2.3603439331054688e-05
0.0997626781463623 0.9239034652709961 2.5033950805664062e-05
0.11786580085754395 1.028076410293579 1.6450881958007812e-05
0.12531113624572754 1.0344738960266113 2.2411346435546875e-05
0.13447976112365723 1.051142930984497 1.8596649169921875e-05
0.08773493766784668 0.9290556907653809 2.6226043701171875e-05
0.0784454345703125 0.944812536239624 2.3126602172851562e-05
0.09566712379455566 0.8457574844360352 0.0007445812225341797
0.09033012390136719 0.9024829864501953 2.8133392333984375e-05
0.1085202693939209 0.9972264766693115 2.2411346435546875e-05
0.11259770393371582 1.115375280380249 2.6702880859375e-05
0.11175727844238281 0.9730532169342041 2.2411346435546875e-05
0.25342726707458496 1.0775229930877686 3.62396240234375e-05
0.0699319839477539 0.9838192462921143 3.9577484130859375e-05
0.07079052925109863 0.8615431785583496 3.147125244140625e-05
0.09298086166381836 0.8410422801971436 2.2172927856445312e-05
0.09849190711975098 0.7764370441436768 1.9311904907226562e-05
0.14933538436889648 0.6979813575744629 1.9073486328125e-05
0.1367950439453125 0.9165410995483398 2.2411346435546875e-05
0.1748511791229248 0.9633121490478516 2.2172927856445312e-05
0.14896559715270996 0.9371085166931152 2.5510787963867188e-05
0.07370567321777344 1.075718641281128 2.574920654296875e-05
0.08922314643859863 0.9293098449707031 0.00045108795166015625
0.10211420059204102 0.9441831111907959 2.2649765014648438e-05
0.10232996940612793 1.1682040691375732 2.4557113647460938e-05
0.14600658416748047 0.9646670818328857 1.71661376953125e-05
0.10868549346923828 0.9170045852661133 2.288818359375e-05
0.12397527694702148 0.9862387180328369 3.814697265625e-05
0.09361124038696289 1.1107513904571533 2.5272369384765625e-05
0.10902929306030273 0.8865108489990234 0.0002903938293457031
0.08301091194152832 0.939652681350708 3.814697265625e-05
0.11548495292663574 1.0151851177215576 2.47955322265625e-05
0.11085963249206543 1.3001337051391602 2.6226043701171875e-05
0.11880850791931152 0.9363548755645752 2.574920654296875e-05
0.10672593116760254 0.9316592216491699 2.574920654296875e-05
0.15456104278564453 1.2490811347961426 3.4332275390625e-05
0.08474040031433105 0.9963083267211914 3.266334533691406e-05
0.1099848747253418 0.8632395267486572 2.2411346435546875e-05
0.10287046432495117 0.8649346828460693 2.002716064453125e-05
0.11372256278991699 0.8943827152252197 2.4080276489257812e-05
0.12462043762207031 1.2000596523284912 3.075599670410156e-05
0.10297179222106934 0.8034868240356445 3.0517578125e-05
0.07132077217102051 1.1659469604492188 3.933906555175781e-05
0.09385347366333008 0.8488273620605469 2.1219253540039062e-05
0.09133434295654297 0.9062247276306152 2.47955322265625e-05
0.10627102851867676 0.8839256763458252 2.574920654296875e-05
0.10643410682678223 0.8824551105499268 2.1219253540039062e-05
0.11044764518737793 0.8475275039672852 2.47955322265625e-05
0.08725094795227051 0.697498083114624 2.4557113647460938e-05
0.10469818115234375 0.7866086959838867 2.5987625122070312e-05
0.09108090400695801 1.0414526462554932 2.7418136596679688e-05
0.08713650703430176 0.869206428527832 2.86102294921875e-05
0.11400341987609863 0.8841049671173096 2.1457672119140625e-05
0.10733413696289062 0.8112545013427734 2.2411346435546875e-05
0.10218954086303711 0.9102692604064941 2.956390380859375e-05
0.13014650344848633 0.8693311214447021 1.9550323486328125e-05
0.10823202133178711 0.845623254776001 2.7894973754882812e-05
0.09887933731079102 0.8317053318023682 2.384185791015625e-05
0.06802773475646973 1.1405086517333984 2.9325485229492188e-05
0.11799168586730957 0.9916276931762695 2.6941299438476562e-05
0.11214208602905273 1.1543102264404297 2.2411346435546875e-05
0.14264774322509766 0.8967256546020508 2.09808349609375e-05
0.10750079154968262 0.9104912281036377 2.5272369384765625e-05
0.12878108024597168 0.8702623844146729 1.8835067749023438e-05
0.09013891220092773 1.0565567016601562 2.8133392333984375e-05
0.06875371932983398 0.9827244281768799 3.123283386230469e-05
0.11068892478942871 0.8876476287841797 2.6226043701171875e-05
0.10607385635375977 0.8435990810394287 2.47955322265625e-05
0.13354945182800293 0.8910949230194092 1.8596649169921875e-05
0.13963747024536133 0.842393159866333 2.574920654296875e-05
0.10729813575744629 0.7486019134521484 1.9550323486328125e-05
0.11848258972167969 0.8764204978942871 1.8835067749023438e-05
0.10988378524780273 0.8685588836669922 2.6226043701171875e-05
0.08725714683532715 1.1229429244995117 2.6226043701171875e-05
0.09149885177612305 0.9056360721588135 0.0003314018249511719
0.0947270393371582 0.930588960647583 2.193450927734375e-05
0.14699339866638184 1.0774891376495361 2.1219253540039062e-05
0.15905523300170898 1.1460795402526855 2.09808349609375e-05
0.10622763633728027 0.910020112991333 2.47955322265625e-05
0.10201811790466309 0.8683984279632568 2.4318695068359375e-05
0.0923011302947998 1.1405088901519775 2.6226043701171875e-05
0.11829972267150879 0.9321975708007812 3.695487976074219e-05
0.11935710906982422 1.0938034057617188 2.7179718017578125e-05
0.14740252494812012 0.9028232097625732 2.3126602172851562e-05
0.13984012603759766 0.9648077487945557 2.0503997802734375e-05
0.13348770141601562 0.9121389389038086 1.9311904907226562e-05
0.08626675605773926 0.9901552200317383 2.8133392333984375e-05
0.08592820167541504 1.1616785526275635 2.8371810913085938e-05
0.10111641883850098 0.8924098014831543 2.1457672119140625e-05
0.14809751510620117 0.9317820072174072 2.3126602172851562e-05
0.10648536682128906 1.0077285766601562 2.6464462280273438e-05
0.10276603698730469 0.9856469631195068 2.47955322265625e-05
0.12181234359741211 0.874305009841919 1.7404556274414062e-05
0.1473712921142578 1.1544647216796875 1.5735626220703125e-05
0.0861976146697998 1.1067194938659668 4.0531158447265625e-05
0.10576629638671875 0.9944441318511963 2.5510787963867188e-05
0.11798214912414551 1.2070302963256836 3.123283386230469e-05
0.12876272201538086 0.9198322296142578 2.09808349609375e-05
0.12296366691589355 0.9154067039489746 2.3365020751953125e-05
0.14762210845947266 0.9429628849029541 0.0002155303955078125
0.10998010635375977 0.9039721488952637 2.3603439331054688e-05
0.08385062217712402 1.1517162322998047 2.3603439331054688e-05
0.09789228439331055 0.9047186374664307 2.3603439331054688e-05
0.10440874099731445 0.9048123359680176 2.5510787963867188e-05
0.11814069747924805 0.8792054653167725 2.1219253540039062e-05
0.14150619506835938 1.0615642070770264 3.0279159545898438e-05
0.1127467155456543 0.9676909446716309 2.193450927734375e-05
0.15054082870483398 1.2309045791625977 1.6927719116210938e-05
0.08347654342651367 1.040065050125122 3.9577484130859375e-05
0.10067939758300781 0.8623549938201904 1.9311904907226562e-05
0.09546279907226562 0.9133949279785156 2.193450927734375e-05
0.10480523109436035 0.8680434226989746 2.4318695068359375e-05
0.10274004936218262 0.8481447696685791 2.384185791015625e-05
0.11769652366638184 0.8554491996765137 2.0742416381835938e-05
0.0927133560180664 0.897315502166748 3.409385681152344e-05
0.0736703872680664 0.7653076648712158 2.384185791015625e-05
0.07468461990356445 1.194566011428833 5.2928924560546875e-05
0.21464252471923828 1.4137945175170898 2.574920654296875e-05
0.1295616626739502 1.0217421054840088 2.0503997802734375e-05
0.1004183292388916 0.7813971042633057 2.7894973754882812e-05
0.11007857322692871 0.8603308200836182 2.2649765014648438e-05
0.12355351448059082 0.8591535091400146 1.71661376953125e-05
0.0867009162902832 0.8883428573608398 0.0016281604766845703
0.07618308067321777 1.1650052070617676 4.673004150390625e-05
0.08751916885375977 0.9093244075775146 2.5510787963867188e-05
0.10098791122436523 0.9042556285858154 2.8371810913085938e-05
0.10405302047729492 0.8921418190002441 2.288818359375e-05
0.1295311450958252 0.9274477958679199 1.811981201171875e-05
0.21384716033935547 0.9628691673278809 1.7642974853515625e-05
0.10868000984191895 1.2478978633880615 2.0742416381835938e-05
0.0874021053314209 1.166975975036621 2.8848648071289062e-05
0.0908656120300293 0.9435427188873291 1.6927719116210938e-05
0.11693191528320312 0.8992516994476318 2.2649765014648438e-05
0.12615394592285156 1.1954114437103271 2.8848648071289062e-05
0.1406419277191162 0.9739487171173096 0.0002541542053222656
0.1056051254272461 0.9724059104919434 2.7179718017578125e-05
0.08370828628540039 0.8856749534606934 2.6464462280273438e-05
0.07582449913024902 0.9730525016784668 2.3126602172851562e-05
0.10424256324768066 0.8636257648468018 2.4080276489257812e-05
0.10068655014038086 0.8836677074432373 2.956390380859375e-05
0.11952042579650879 0.8643887042999268 1.9550323486328125e-05
0.1222531795501709 0.8644528388977051 2.002716064453125e-05
0.12688183784484863 0.9255805015563965 4.38690185546875e-05
0.09806370735168457 0.8531308174133301 2.7418136596679688e-05
0.11181092262268066 0.8597590923309326 2.1219253540039062e-05
0.07982325553894043 1.1645617485046387 4.696846008300781e-05
0.08006119728088379 0.8931682109832764 4.458427429199219e-05
0.10906672477722168 0.9189527034759521 1.9073486328125e-05
0.13576030731201172 0.8977696895599365 2.9087066650390625e-05
0.1605076789855957 1.120628833770752 2.5272369384765625e-05
0.11963486671447754 0.8840670585632324 2.5272369384765625e-05
0.1062164306640625 1.260072946548462 1.4543533325195312e-05
0.08929991722106934 1.1642069816589355 2.384185791015625e-05
0.11402583122253418 0.9190888404846191 1.9550323486328125e-05
0.10509014129638672 0.8928995132446289 2.193450927734375e-05
0.11975884437561035 0.8674676418304443 1.9311904907226562e-05
0.1103968620300293 0.8971467018127441 2.0742416381835938e-05
0.11199808120727539 0.7205793857574463 1.7642974853515625e-05
0.13634729385375977 0.8166730403900146 1.7881393432617188e-05
0.08552002906799316 0.7674839496612549 1.8358230590820312e-05
0.08059263229370117 1.1937057971954346 5.793571472167969e-05
0.0959475040435791 0.9015653133392334 2.9802322387695312e-05
0.10105538368225098 0.885648250579834 2.4318695068359375e-05
0.09137296676635742 0.8836805820465088 2.4557113647460938e-05
0.10982871055603027 0.9166948795318604 2.3126602172851562e-05
0.11630845069885254 0.8566267490386963 2.47955322265625e-05
0.10367202758789062 0.8265283107757568 2.5033950805664062e-05
0.07575607299804688 0.7393398284912109 2.4080276489257812e-05
0.06646108627319336 1.1627116203308105 0.0005033016204833984
0.08692359924316406 0.9131238460540771 2.86102294921875e-05
0.09564614295959473 1.0003867149353027 3.7670135498046875e-05
0.10825610160827637 1.0392868518829346 2.47955322265625e-05
0.16399717330932617 1.134531021118164 2.2172927856445312e-05
0.1287834644317627 0.960684061050415 2.765655517578125e-05
0.10657715797424316 0.8755142688751221 2.6464462280273438e-05
0.07554149627685547 1.1216185092926025 4.363059997558594e-05
0.09086751937866211 0.8698301315307617 2.5272369384765625e-05
0.07408285140991211 0.9188673496246338 3.314018249511719e-05
0.0778343677520752 0.8306496143341064 1.9550323486328125e-05
0.09534573554992676 0.8534533977508545 2.9325485229492188e-05
0.11045241355895996 0.8710634708404541 2.6702880859375e-05
0.14937639236450195 0.8697178363800049 1.4543533325195312e-05
0.12866473197937012 0.8333125114440918 2.1457672119140625e-05
0.08541655540466309 0.9942939281463623 0.00012135505676269531
0.10068511962890625 0.887589693069458 4.267692565917969e-05
0.12882041931152344 0.9338040351867676 2.6464462280273438e-05
0.10654354095458984 0.8613054752349854 2.7894973754882812e-05
0.09565925598144531 0.7712917327880859 2.3365020751953125e-05
0.11887407302856445 0.8185124397277832 2.002716064453125e-05
0.13793253898620605 0.9067716598510742 1.6927719116210938e-05
0.11520838737487793 0.8940560817718506 2.5987625122070312e-05
0.08376193046569824 0.9377951622009277 2.2411346435546875e-05
0.10356497764587402 0.8750805854797363 0.00067138671875
0.1051943302154541 0.9031062126159668 2.3126602172851562e-05
0.09647464752197266 0.886505126953125 2.9325485229492188e-05
0.15122175216674805 1.1507511138916016 1.5497207641601562e-05
0.20586776733398438 1.0446383953094482 1.9073486328125e-05
0.1464247703552246 1.2317678928375244 1.2874603271484375e-05
0.07323098182678223 0.984947681427002 2.5272369384765625e-05
0.0721888542175293 0.8597972393035889 3.0994415283203125e-05
0.09563708305358887 0.8812580108642578 2.3603439331054688e-05
0.10318922996520996 0.921562671661377 2.3365020751953125e-05
0.11037063598632812 0.8680024147033691 1.9550323486328125e-05
0.1296555995941162 0.9052102565765381 2.002716064453125e-05
0.13503789901733398 0.8551859855651855 1.2636184692382812e-05
0.08952999114990234 0.9055919647216797 3.361701965332031e-05
0.08038043975830078 1.0992424488067627 7.128715515136719e-05
0.0954751968383789 0.8735387325286865 2.288818359375e-05
0.08253169059753418 0.8793509006500244 3.0040740966796875e-05
0.09717774391174316 0.8630235195159912 2.1219253540039062e-05
0.09972214698791504 0.8777749538421631 2.09808349609375e-05
0.11551332473754883 0.854184627532959 2.86102294921875e-05
0.09370636940002441 0.8816838264465332 3.0040740966796875e-05
0.11379408836364746 0.8616364002227783 2.288818359375e-05
0.07525157928466797 1.009275197982788 2.9325485229492188e-05
0.09425640106201172 0.8593051433563232 2.6702880859375e-05
0.10102534294128418 0.8728015422821045 2.3365020751953125e-05
0.09647154808044434 0.882049560546875 3.24249267578125e-05
0.1454927921295166 0.8835654258728027 1.6927719116210938e-05
0.12108635902404785 0.8465094566345215 2.4318695068359375e-05
0.10279059410095215 0.8783602714538574 3.4809112548828125e-05
0.10611152648925781 0.8856606483459473 2.6226043701171875e-05
0.07523608207702637 1.0436110496520996 4.744529724121094e-05
0.07843875885009766 0.9581203460693359 3.147125244140625e-05
0.0887765884399414 0.8900947570800781 2.384185791015625e-05
0.12867450714111328 0.8567335605621338 2.1219253540039062e-05
0.09656167030334473 0.9000744819641113 2.6702880859375e-05
0.10612630844116211 0.8636808395385742 2.5272369384765625e-05
0.11430835723876953 0.8787181377410889 2.3603439331054688e-05
0.08196878433227539 0.7292742729187012 3.933906555175781e-05
0.0919487476348877 1.1487703323364258 2.7179718017578125e-05
0.09762930870056152 0.8865985870361328 0.0012316703796386719
0.10798335075378418 0.8818514347076416 2.4080276489257812e-05
0.1119391918182373 0.9167914390563965 2.5033950805664062e-05
0.0948796272277832 0.9272119998931885 3.0279159545898438e-05
0.1175997257232666 0.9031376838684082 2.5987625122070312e-05
0.12173628807067871 0.8798184394836426 2.0265579223632812e-05
0.0885159969329834 0.7154128551483154 1.7881393432617188e-05
0.09076714515686035 0.9253294467926025 3.4332275390625e-05
0.0991063117980957 0.9045169353485107 0.0008220672607421875
0.10070109367370605 0.9009180068969727 2.4080276489257812e-05
0.10221028327941895 0.899071455001831 2.8848648071289062e-05
0.09377884864807129 1.0584943294525146 3.62396240234375e-05
0.0972447395324707 0.8429269790649414 5.5789947509765625e-05
0.11738824844360352 0.8505165576934814 2.6464462280273438e-05
0.0693199634552002 0.9725544452667236 2.9325485229492188e-05
0.06920051574707031 1.221343994140625 2.8371810913085938e-05
0.09184789657592773 0.9099323749542236 2.574920654296875e-05
0.09382200241088867 0.9024841785430908 2.5033950805664062e-05
0.09572005271911621 0.8602511882781982 2.384185791015625e-05
0.12992644309997559 0.7540123462677002 2.1219253540039062e-05
0.10920476913452148 0.817974328994751 2.288818359375e-05
0.0872197151184082 0.9002997875213623 2.5510787963867188e-05
0.1016087532043457 0.857846736907959 2.3126602172851562e-05
0.06438851356506348 0.94964599609375 3.409385681152344e-05
0.08947443962097168 0.8791289329528809 2.2649765014648438e-05
0.10342288017272949 0.872577428817749 2.5510787963867188e-05
0.12186765670776367 0.9090778827667236 2.288818359375e-05
0.12107396125793457 0.8845310211181641 1.9073486328125e-05
0.12139058113098145 0.864959716796875 2.3603439331054688e-05
0.1521744728088379 0.8964934349060059 1.5020370483398438e-05
0.11159658432006836 0.8464531898498535 2.2649765014648438e-05
0.07851552963256836 0.9367942810058594 0.00016808509826660156
0.09222412109375 0.8758480548858643 0.0010590553283691406
0.10062503814697266 0.846992015838623 2.6941299438476562e-05
0.0998227596282959 0.9070935249328613 0.0011861324310302734
0.13744473457336426 0.8801302909851074 2.5272369384765625e-05
0.11705231666564941 0.8902342319488525 2.4318695068359375e-05
0.14988970756530762 0.8724994659423828 1.9311904907226562e-05
0.11575078964233398 0.8917489051818848 2.7894973754882812e-05
0.07209086418151855 0.95465087890625 2.7179718017578125e-05
0.10207223892211914 0.8860683441162109 2.5033950805664062e-05
0.09687280654907227 0.8799240589141846 2.3126602172851562e-05
0.13175177574157715 0.8592307567596436 1.5974044799804688e-05
0.13702082633972168 0.8748672008514404 2.09808349609375e-05
0.13849616050720215 0.8781471252441406 1.811981201171875e-05
0.09873843193054199 0.8824410438537598 3.170967102050781e-05
0.12666106224060059 0.8681533336639404 2.4080276489257812e-05
0.08538103103637695 1.0641310214996338 3.314018249511719e-05
0.12736916542053223 0.9046909809112549 0.0003368854522705078
0.09880304336547852 1.048891544342041 3.4332275390625e-05
0.11461114883422852 1.1392185688018799 2.0265579223632812e-05
0.13452792167663574 1.1252524852752686 2.384185791015625e-05
0.12082624435424805 0.9295542240142822 2.2649765014648438e-05
0.11280393600463867 0.9861040115356445 2.8133392333984375e-05
0.07210183143615723 1.070178508758545 3.266334533691406e-05
0.10652780532836914 0.9521448612213135 0.00037598609924316406
0.11429619789123535 0.917236328125 2.956390380859375e-05
0.10815978050231934 0.9352500438690186 2.7894973754882812e-05
0.14081096649169922 1.1327710151672363 3.8623809814453125e-05
0.14964914321899414 0.8817033767700195 1.4066696166992188e-05
0.14464092254638672 1.2444720268249512 1.5974044799804688e-05
0.06744050979614258 1.1930272579193115 6.818771362304688e-05
0.09499526023864746 0.9031403064727783 2.86102294921875e-05
0.11078214645385742 0.8679935932159424 1.9550323486328125e-05
0.12465405464172363 0.8774251937866211 2.3603439331054688e-05
0.12330794334411621 0.9033913612365723 2.3603439331054688e-05
0.1177670955657959 0.9017500877380371 3.0279159545898438e-05
0.12618184089660645 0.8416204452514648 2.193450927734375e-05
0.07717585563659668 0.8090353012084961 1.8358230590820312e-05
0.08857989311218262 1.166001319885254 2.3365020751953125e-05
0.10008907318115234 0.8671209812164307 2.288818359375e-05
0.06316447257995605 1.0949182510375977 3.409385681152344e-05
0.08599233627319336 0.6764609813690186 1.6450881958007812e-05
0.11891508102416992 0.8061108589172363 1.4543533325195312e-05
0.12791681289672852 0.8486387729644775 1.8835067749023438e-05
0.11034536361694336 0.8681309223175049 2.5272369384765625e-05
0.10825061798095703 0.8359518051147461 2.4318695068359375e-05
0.080657958984375 1.0591480731964111 3.8623809814453125e-05
0.07722020149230957 0.9211962223052979 0.0003781318664550781
0.07232284545898438 0.8298842906951904 3.361701965332031e-05
0.1010746955871582 0.8639602661132812 2.2411346435546875e-05
0.09018301963806152 0.878925085067749 2.7418136596679688e-05
0.1056663990020752 0.8872208595275879 2.574920654296875e-05
0.08901453018188477 0.9000442028045654 3.123283386230469e-05
0.11641526222229004 0.8888230323791504 2.7179718017578125e-05
0.07659173011779785 1.1726984977722168 3.0517578125e-05
0.077606201171875 0.8533265590667725 3.2901763916015625e-05
0.09633874893188477 0.9104056358337402 2.4318695068359375e-05
0.1012272834777832 0.8609817028045654 2.47955322265625e-05
0.11042356491088867 0.8417434692382812 2.2649765014648438e-05
0.10321474075317383 0.8570907115936279 3.4332275390625e-05
0.10937690734863281 0.888542890548706 2.5510787963867188e-05
0.10455060005187988 0.8385646343231201 2.288818359375e-05
0.06528806686401367 1.1411819458007812 2.8133392333984375e-05
0.09483003616333008 0.9685301780700684 3.504753112792969e-05
0.10205721855163574 0.8616063594818115 3.0279159545898438e-05
0.0973813533782959 0.8702619075775146 2.2649765014648438e-05
0.10556697845458984 0.8971941471099854 2.1219253540039062e-05
0.10165023803710938 0.8632895946502686 2.7894973754882812e-05
0.11432671546936035 0.8690118789672852 2.2411346435546875e-05
0.09595990180969238 0.9094312191009521 2.0742416381835938e-05
0.08185291290283203 1.198103904724121 4.076957702636719e-05
0.09065103530883789 0.8680951595306396 2.288818359375e-05
0.09550666809082031 0.8871746063232422 2.384185791015625e-05
0.13460826873779297 0.8766598701477051 1.9073486328125e-05
0.13948845863342285 0.8706367015838623 1.8358230590820312e-05
0.11992311477661133 0.8793675899505615 2.0742416381835938e-05
0.1192166805267334 0.9227192401885986 2.2172927856445312e-05
0.07564878463745117 0.8048732280731201 1.71661376953125e-05
0.07706117630004883 1.073058843612671 2.574920654296875e-05
0.0962674617767334 0.8785204887390137 0.0004138946533203125
0.08859777450561523 0.7599995136260986 2.4318695068359375e-05
0.12793564796447754 0.8635926246643066 1.811981201171875e-05
